,depth,title,section,sentence
563,2,Chatbot,Messaging apps,"The bots usually appear as one of the user's contacts, but can sometimes act as participants in a group chat.
"
564,2,Chatbot,Messaging apps,"Many banks, insurers, media companies, e-commerce companies, airlines, hotel chains, retailers, health care providers, government entities and restaurant chains have used chatbots to answer simple questions, increase customer engagement, for promotion, and to offer additional ways to order from them."
565,2,Chatbot,Messaging apps,A 2017 study showed 4% of companies used chatbots.
566,2,Chatbot,Messaging apps,"According to a 2016 study, 80% of businesses said they intended to have one by 2020."
567,2,Chatbot,Company internal platforms,"Other companies explore ways they can use chatbots internally, for example for Customer Support, Human Resources, or even in Internet-of-Things (IoT) projects."
568,2,Chatbot,Company internal platforms,"Overstock.com, for one, has reportedly launched a chatbot named Mila to automate certain simple yet time-consuming processes when requesting for a sick leave."
569,2,Chatbot,Company internal platforms,"Other large companies such as Lloyds Banking Group, Royal Bank of Scotland, Renault and Citroën are now using automated online assistants instead of call centres with humans to provide a first point of contact."
570,2,Chatbot,Company internal platforms,"A SaaS chatbot business ecosystem has been steadily growing since the F8 Conference when Facebook's Mark Zuckerberg unveiled that Messenger would allow chatbots into the app.
"
571,2,Chatbot,Company internal platforms,"In large companies, like in hospitals and aviation organizations, IT architects are designing reference architectures for Intelligent Chatbots that are used to unlock and share knowledge and experience in the organization more efficiently, and reduce the errors in answers from expert service desks significantly."
572,2,Chatbot,Company internal platforms,"These Intelligent Chatbots make use of all kinds of artificial intelligence like image moderation and natural language understanding (NLU), natural language generation (NLG), machine learning and deep learning."
573,2,Chatbot,Banking,Nowadays a high majority of high-tech banking organizations are looking for integration of automated AI-based solutions such as chatbots in their customer service in order to provide faster and cheaper assistance to their clients becoming increasingly technodexterous.
574,2,Chatbot,Banking,"In particularly, chatbots can efficiently conduct a dialogue, usually substituting other communication tools such as email, phone, or SMS."
575,2,Chatbot,Banking,"In banking area their major application is related to quick customer service answering common requests, and transactional support.
"
576,2,Chatbot,Banking,"Several studies accomplished by analytics agencies such as Juniper or Gartner  report significant reduction of cost of customer services, leading to billions of dollars of economy in the next 10 years."
577,2,Chatbot,Banking,Gartner predicts an integration by 2020 of chatbots in at least 85% of all client's applications to customer service.
578,2,Chatbot,Banking,"Juniper's study announces an impressive amount of $8 billion retained annually by 2022 due to the use of chatbots.
"
579,2,Chatbot,Banking,"Since 2016 when Facebook allows businesses to deliver automated customer support, e-commerce guidance, content and interactive experiences through chatbots, a large variety of chatbots for Facebook Messenger platform were developed.
"
580,2,Chatbot,Banking,"In 2016, Russia-based Tochka Bank launched the world's first Facebook bot for a range of financial services, in particularly including a possibility of making payments.

"
581,2,Chatbot,Banking,"In July 2016, Barclays Africa also launched a Facebook chatbot, making it the first bank to do so in Africa.
"
582,2,Chatbot,Banking,The France's third largest bank by total assets
583,2,Chatbot,Banking,Société Générale launched their chatbot called SoBot in March 2018.
584,2,Chatbot,Banking,"While the 80% of users of the SoBot express their satisfaction after having tested it, il will never replace the expertise provided by a human advisor according to SG deputy director Bertrand Cozzarolo.
"
585,2,Chatbot,Banking,"There are several potential advantages of using chatbots in interaction with customer in banking:
Cost reduction."
586,2,Chatbot,Banking,"Chatbots eliminate the obligation of any human presence during online interaction and are so long seen as a huge advantage by companies operating with multiple repetitive queries at once as long as they don't require any decision-making procedure.
"
587,2,Chatbot,Banking,Human touch.
588,2,Chatbot,Banking,"Chatbots, providing an interface similar to human-to-human interaction, are more intuitive and so less difficult to use than a standard banking mobile application."
589,2,Chatbot,Banking,They do not require any additional software installation and are more adaptive as able to be personalized during the exploitation by the means of machine learning.
590,2,Chatbot,Banking,"Chatbots are instant and so much faster that phone calls, shown to be considered as tedious in some studies."
